operatorname;theme;indicator;transportmode;transportsubmode;id_line;name_line;trimester;year;percent_result;occurrence_result;target_reference_contract;penality
SNCF;Sûreté;Disponibilité des équipements de vidéoprotection (en gare);Tramtrain;;C01999;T11;T4;2022;99.8;;97.0;Non
SNCF;Information voyageurs;Information voyageurs en cas de grèves;Train;;C01737;L;Global;2022;;0;;Oui
SNCF;Information voyageurs;Information voyageurs en situation perturbée imprévue;Train;;C01731;J;Global;2022;99.1;;89.0;Non
SNCF;Information voyageurs;Information voyageurs statique en situation normale à bord des véhicules;Bus;;;Noctilien;T1;2022;84.1;;96.0;Non
SNCF;Propreté;Propreté des véhicules;Bus;;;Noctilien;T1;2022;98.8;;97.89999999999999;Non
SNCF;Elévatique;Disponibilité des plateformes élévatrices des véhicules;Bus;;;Noctilien;T1;2022;97.89999999999999;;95.0;Non
SNCF;Information voyageurs;Information voyageurs statique en situation normale à bord des véhicules;Bus;;;Noctilien;T2;2022;92.2;;96.0;Non
SNCF;Propreté;Propreté des véhicules;Bus;;;Noctilien;T2;2022;98.3;;97.89999999999999;Non
SNCF;Elévatique;Arrêt au trottoir des véhicules;Bus;;;Noctilien;T2;2022;99.8;;98.0;Non
SNCF;Information voyageurs;Information voyageurs statique en situation normale aux points d'arrêt;Bus;;;Noctilien;T3;2022;84.1;;96.0;Non
SNCF;Elévatique;Disponibilité des plateformes élévatrices des véhicules;Bus;;;Noctilien;T4;2022;98.8;;95.0;Non
SNCF;Information voyageurs;Information voyageurs en situation perturbée imprévue;Train;;C01739;P;Global;2022;96.3;;89.0;Non
SNCF;Information voyageurs;Information voyageurs en situation perturbée imprévue;Train;;C01740;R;Global;2022;98.9;;89.0;Non
RATP;Accessibilité;Arrêt au trottoir;Bus;Bus Paris;;;T1;2022;99.7;;99.5;Non
RATP;Accessibilité;Arrêt au trottoir;Bus;Noctilien;;;T3;2022;99.0;;99.5;Non
RATP;Accessibilité;Arrêt au trottoir;Bus;Noctilien;;;T4;2022;96.3;;99.5;Non
SNCF;Ventes & Validations;Fonctionnement des automates de vente;Train;;C01739;P;Global;2022;95.1;;97.0;Non
SNCF;Ventes & Validations;Fonctionnement des automates de vente;Train;;C01741;U;Global;2022;95.9;;97.0;Non
RATP;Ventes et Validations;Disponibilité des équipements de distribution;Bus;Bus en site propre;;TVM,393;T3;2022;96.1;;96.0;Non
RATP;Ventes et Validations;Disponibilité des équipements de validations;Bus;Bus en site propre;;TVM,393;T1;2022;90.4;;90.5;Non
RATP;Ventes et Validations;Disponibilité des équipements de validations;Bus;Bus en site propre;;TVM,393;T2;2022;84.89999999999999;;90.5;Non
RATP;Ventes et Validations;Disponibilité des équipements de validations;Bus;Bus Paris;;;T3;2022;93.0;;97.0;Non
RATP;Ventes et Validations;Disponibilité des équipements de validations;Bus;Bus petite couronne;;;T4;2022;92.2;;97.0;Non
SNCF;Ventes & Validations;Disponibilité des équipements de validation;Train;;C01737;L;Global;2022;98.9;;96.5;Non
SNCF;Ventes & Validations;Disponibilité des équipements de validation;Train;;C01738;N;Global;2022;98.8;;96.5;Non
RATP;Accessibilité;Disponibilité des palettes UFR;Bus;Bus en site propre;;TVM,393;T1;2022;97.39999999999999;;98.5;Non
RATP;Accessibilité;Disponibilité des palettes UFR;Bus;Bus petite couronne;;;T3;2022;98.1;;97.5;Non
SNCF;Ventes & Validations;Disponibilité des équipements de validation;Train;;C01739;P;Global;2022;99.4;;96.5;Non
SNCF;Ventes & Validations;Disponibilité des équipements de validation;Train;;C01741;U;Global;2022;98.4;;96.5;Non
RATP;Information voyageurs;Information dynamique en situation normale à bord des véhicules;Bus;Bus Paris;;;T2;2022;98.9;;93.0;Non
RATP;Information voyageurs;Information dynamique en situation normale à bord des véhicules;Bus;Bus petite couronne;;;T3;2022;88.4;;93.0;Non
RATP;Information voyageurs;Information dynamique en situation normale à bord des véhicules;Bus;Bus Paris;;;T3;2022;87.9;;93.0;Non
RATP;Information voyageurs;Information dynamique en situation normale à bord des véhicules;Bus;Bus en site propre;;TVM,393;T4;2022;74.9;;97.5;Non
SNCF;Ventes & Validations;Efficacité des lignes de Contrôles Automatiques Banlieue (CAB);Train;;C01730;H;Global;2022;91.1;;93.0;Non
SNCF;Ventes & Validations;Efficacité des lignes de Contrôles Automatiques Banlieue (CAB);Train;;C01737;L;Global;2022;91.6;;93.0;Non
RATP;Information voyageurs;Information dynamique en situation normale aux points d'arrêts;Bus;Bus en site propre;;TVM,393;T1;2022;96.1;;98.5;Non
RATP;Information voyageurs;Information dynamique en situation normale aux points d'arrêts;Bus;Bus Paris;;;T1;2022;91.2;;96.0;Non
RATP;Information voyageurs;Information dynamique en situation normale aux points d'arrêts;Bus;Noctilien;;;T1;2022;79.4;;96.0;Non
RATP;Information voyageurs;Information dynamique en situation normale aux points d'arrêts;Bus;Noctilien;;;T2;2022;81.5;;96.0;Non
RATP;Information voyageurs;Information dynamique en situation normale aux points d'arrêts;Bus;Bus Paris;;;T3;2022;90.4;;96.0;Non
RATP;Information voyageurs;Information dynamique en situation normale aux points d'arrêts;Bus;Bus petite couronne;;;T4;2022;89.8;;96.0;Non
RATP;Information voyageurs;Information statique en situation normale à bord des véhicules;Bus;Bus Paris;;;T1;2022;98.9;;98.0;Non
RATP;Information voyageurs;Information statique en situation normale aux points d'arrêt;Bus;Bus Paris;;;T2;2022;98.6;;98.0;Non
RATP;Information voyageurs;Information statique en situation normale aux points d'arrêt;Bus;Bus en site propre;;TVM,393;T3;2022;100.0;;98.0;Non
RATP;Information voyageurs;Information statique en situation normale aux points d'arrêt;Bus;Bus Paris;;;T3;2022;98.2;;98.0;Non
SNCF;Propreté;Propreté des trains;Train;;C01731;J;Global;2022;89.5;;94.0;Non
RATP;Propreté;Propreté des véhicules;Bus;Bus en site propre;;TVM,393;T1;2022;95.8;;97.2;Non
RATP;Propreté;Propreté des véhicules;Bus;Bus petite couronne;;;T3;2022;97.2;;97.2;Non
RATP;Propreté;Propreté des véhicules;Bus;Bus petite couronne;;;T4;2022;98.2;;97.2;Non
RATP;Propreté;Propreté des véhicules;Bus;Noctilien;;;T4;2022;80.9;;97.0;Non
SNCF;Propreté;Propreté des trains;Train;;C01740;R;Global;2022;91.5;;94.0;Non
RATP;Contact voyageurs;Qualité du contact voyageurs;Bus;Noctilien;;;T1;2022;96.5;;99.0;Non
RATP;Contact voyageurs;Qualité du contact voyageurs;Bus;Bus en site propre;;TVM,393;T3;2022;99.2;;99.0;Non
RATP;Contact voyageurs;Sécurité, confort de conduite;Bus;Bus petite couronne;;;T2;2022;97.6;;98.5;Oui
RATP;Contact voyageurs;Sécurité, confort de conduite;Bus;Bus Paris;;;T2;2022;98.6;;98.5;Oui
RATP;Contact voyageurs;Délai de contact à distance;Métro;Lignes métro modernisées;C01373,C01375;3,5;T2;2022;99.4;;92.0;Oui
RATP;Contact voyageurs;Délai de contact à distance;Métro;Lignes métro modernisées;C01373,C01375;3,5;T3;2022;100.0;;92.0;Oui
RATP;Contact voyageurs;Délai de contact à distance;Métro;Lignes métro automatiques;C01371,C01384;1,14;T4;2022;96.1;;92.0;Oui
RATP;Contact voyageurs;Délai de contact à distance;Métro;Lignes métro modernisées;C01373,C01375;3,5;T4;2022;97.0;;92.0;Oui
RATP;Contact voyageurs;Délai de contact en station/gare;Métro;Lignes métro classiques;C01372,C01374,C01376,C01377,C01378,C01380,C01381,C01382,C01383;2,4,6,7,8,10,11,12,13;T1;2022;97.5;;92.0;Oui
RATP;Contact voyageurs;Délai de contact en station/gare;Métro;Lignes métro classiques;C01372,C01374,C01376,C01377,C01378,C01380,C01381,C01382,C01383;2,4,6,7,8,10,11,12,13;T2;2022;96.2;;92.0;Oui
RATP;Accessibilité;Délai d'information en cas de pannes de plus de 48h des ascenseurs;Métro;Lignes métro automatiques;C01371,C01384;1,14;T1;2022;;0;;Oui
RATP;Accessibilité;Délai d'information en cas de pannes de plus de 48h des ascenseurs;Métro;Lignes métro classiques;C01372,C01374,C01376,C01377,C01378,C01380,C01381,C01382,C01383;2,4,6,7,8,10,11,12,13;T3;2022;;0;;Oui
RATP;Accessibilité;Délai d'information en cas de pannes de plus de 48h des ascenseurs;Métro;Lignes métro modernisées;C01373,C01375,C01379;3,5,9;T4;2022;;0;;Oui
RATP;Accessibilité;Délai d'information en cas de pannes de plus de 48h des ascenseurs;Métro;Lignes métro classiques;C01372,C01374,C01376,C01377,C01378,C01380,C01381,C01382,C01383;2,4,6,7,8,10,11,12,13;T4;2022;;0;;Oui
RATP;Accessibilité;Délai d'information en cas de pannes de plus de 48h des escaliers mécaniques et trottoirs roulants;Métro;Lignes métro modernisées;C01373,C01375,C01379;3,5,9;T2;2022;;0;;Oui
RATP;Accessibilité;Délai d'information en cas de pannes de plus de 48h des escaliers mécaniques et trottoirs roulants;Métro;Lignes métro classiques;C01372,C01374,C01376,C01377,C01378,C01380,C01381,C01382,C01383;2,4,6,7,8,10,11,12,13;T2;2022;;2;;Oui
SNCF;Contact voyageurs;Délai contact voyageurs en gare en 5 minutes et à distance en 1 minute;Train;;C01731;J;Global;2022;83.1;;91.0;Non
RATP;Ventes et Validations;Disponibilité des appareils de distribution;Métro;Lignes métro automatiques;C01371,C01384;1,14;T4;2022;98.0;;98.5;Non
RATP;Ventes et Validations;Disponibilité des appareils de distribution;Métro;Lignes métro classiques;C01372,C01374,C01376,C01377,C01378,C01380,C01381,C01382,C01383;2,4,6,7,8,10,11,12,13;T4;2022;97.0;;97.7;Non
RATP;Accessibilité;Disponibilité des ascenseurs;Métro;Lignes métro automatiques;C01371,C01384;1,14;T1;2022;98.4;;98.0;Non
RATP;Accessibilité;Disponibilité des ascenseurs;Métro;Lignes métro classiques;C01372,C01374,C01376,C01377,C01378,C01380,C01381,C01382,C01383;2,4,6,7,8,10,11,12,13;T2;2022;98.4;;97.5;Non
RATP;Accessibilité;Disponibilité des ascenseurs;Métro;Lignes métro modernisées;C01373,C01375,C01379;3,5,9;T3;2022;99.5;;98.0;Non
SNCF;Contact voyageurs;Délai contact voyageurs en gare en 5 minutes et à distance en 1 minute;Train;;C01740;R;Global;2022;84.1;;91.0;Non
SNCF;Contact voyageurs;Délai contact voyageurs en gare en 5 minutes et à distance en 1 minute;Train;;C01741;U;Global;2022;90.0;;91.0;Non
RATP;Sûreté;Disponibilité des bornes d'appel voyageurs;Métro;Lignes métro modernisées;C01373,C01375,C01379;3,5,9;T2;2022;99.0;;98.9;Non
SNCF;Elévatique;Disponibilité des escaliers mécaniques;Train;;C01736;K;Global;2022;98.3;;98.0;Non
SNCF;Elévatique;Disponibilité des escaliers mécaniques;Train;;C01737;L;Global;2022;98.3;;98.0;Non
RATP;Sûreté;Disponibilité des équipements de vidéoprotection et station/gare;Métro;Lignes métro automatiques;C01371,C01384;1,14;T1;2022;97.5;;98.5;Non
RATP;Sûreté;Disponibilité des équipements de vidéoprotection et station/gare;Métro;Lignes métro automatiques;C01371,C01384;1,14;T2;2022;98.2;;98.5;Non
RATP;Accessibilité;Disponibilité des escaliers mécaniques et trottoirs roulants;Métro;Lignes métro automatiques;C01371,C01384;1,14;T2;2022;97.6;;97.5;Non
RATP;Accessibilité;Disponibilité des escaliers mécaniques et trottoirs roulants;Métro;Lignes métro automatiques;C01371,C01384;1,14;T3;2022;98.1;;97.5;Non
RATP;Accessibilité;Disponibilité des escaliers mécaniques et trottoirs roulants;Métro;Lignes métro modernisées;C01373,C01375,C01379;3,5,9;T3;2022;97.6;;97.5;Non
RATP;Accessibilité;Disponibilité des escaliers mécaniques et trottoirs roulants;Métro;Lignes métro classiques;C01372,C01374,C01376,C01377,C01378,C01380,C01381,C01382,C01383;2,4,6,7,8,10,11,12,13;T3;2022;97.5;;97.5;Non
SNCF;Elévatique;Disponibilité des escaliers mécaniques;Train;;C01741;U;Global;2022;98.1;;98.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;Train;;C01731;J;Global;2022;99.6;;97.0;Non
RATP;Ventes et Validations;Disponibilité des lignes de péages;Métro;Lignes métro classiques;C01372,C01374,C01376,C01377,C01378,C01380,C01381,C01382,C01383;2,4,6,7,8,10,11,12,13;T1;2022;98.0;;98.0;Non
RATP;Ventes et Validations;Disponibilité des lignes de péages;Métro;Lignes métro automatiques;C01371,C01384;1,14;T2;2022;98.5;;98.5;Non
RATP;Ventes et Validations;Disponibilité des lignes de péages;Métro;Lignes métro classiques;C01372,C01374,C01376,C01377,C01378,C01380,C01381,C01382,C01383;2,4,6,7,8,10,11,12,13;T3;2022;97.8;;98.0;Non
RATP;Ventes et Validations;Disponibilité des lignes de péages;Métro;Lignes métro modernisées;C01373,C01375,C01379;3,5,9;T4;2022;97.6;;98.5;Non
RATP;Information voyageurs;Information dynamique en situation normale à bord;Métro;Lignes métro automatiques;C01371,C01384;1,14;T2;2022;99.9;;99.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;Train;;C01739;P;Global;2022;98.8;;97.0;Non
RATP;Information voyageurs;Information dynamique en situation normale en station et gare;Métro;Lignes métro classiques;C01372,C01374,C01376,C01377,C01378,C01380,C01381,C01382,C01383;2,4,6,7,8,10,11,12,13;T1;2022;99.8;;99.0;Non
RATP;Information voyageurs;Information dynamique en situation normale en station et gare;Métro;Lignes métro classiques;C01372,C01374,C01376,C01377,C01378,C01380,C01381,C01382,C01383;2,4,6,7,8,10,11,12,13;T3;2022;99.6;;99.0;Non
RATP;Information voyageurs;Information dynamique en situation normale en station et gare;Métro;Lignes métro automatiques;C01371,C01384;1,14;T4;2022;99.8;;99.0;Non
SNCF;Elévatique;Délai d'information en cas de pannes des escaliers mécaniques;Train;;C01730;H;Global;2022;62.9;;98.0;Non
SNCF;Elévatique;Délai d'information en cas de pannes des escaliers mécaniques;Train;;C01736;K;Global;2022;90.8;;98.0;Non
RATP;Information voyageurs;Information en cas de grève;Métro;Lignes métro automatiques;C01371,C01384;1,14;T1;2022;100.0;;95.0;Oui
RATP;Information voyageurs;Information en cas de grève;Métro;Lignes métro modernisées;C01373,C01375,C01379;3,5,9;T1;2022;100.0;;95.0;Oui
RATP;Information voyageurs;Information en cas de grève;Métro;Lignes métro automatiques;C01371,C01384;1,14;T4;2022;100.0;;95.0;Oui
SNCF;Elévatique;Délai d'information en cas de pannes des escaliers mécaniques;Train;;C01737;L;Global;2022;66.3;;98.0;Non
RATP;Information voyageurs;Information en cas de travaux;Métro;Lignes métro automatiques;C01371,C01384;1,14;T3;2022;100.0;;99.0;Non
RATP;Information voyageurs;Information en cas de travaux;Métro;Lignes métro modernisées;C01373,C01375,C01379;3,5,9;T4;2022;100.0;;99.0;Non
RATP;Information voyageurs;Information en situation perturbée imprévue à bord;Métro;Lignes métro classiques;C01372,C01374,C01376,C01377,C01378,C01380,C01381,C01382,C01383;2,4,6,7,8,10,11,12,13;T3;2022;83.7;;80.4;Non
SNCF;Elévatique;Disponibilité des ascenseurs;Train;;C01740;R;Global;2022;98.8;;98.0;Non
RATP;Information voyageurs;Information statique en situation normale à bord;Métro;Lignes métro automatiques;C01371,C01384;1,14;T1;2022;100.0;;98.0;Non
RATP;Information voyageurs;Information statique en situation normale à bord;Métro;Lignes métro classiques;C01372,C01374,C01376,C01377,C01378,C01380,C01381,C01382,C01383;2,4,6,7,8,10,11,12,13;T3;2022;100.0;;98.0;Non
RATP;Information voyageurs;Information statique en situation normale à bord;Métro;Lignes métro modernisées;C01373,C01375,C01379;3,5,9;T4;2022;99.8;;98.0;Non
RATP;Information voyageurs;Information statique en situation normale à bord;Métro;Lignes métro classiques;C01372,C01374,C01376,C01377,C01378,C01380,C01381,C01382,C01383;2,4,6,7,8,10,11,12,13;T4;2022;100.0;;98.0;Non
SNCF;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;Train;;C01731;J;Global;2022;99.6;;97.0;Non
RATP;Information voyageurs;Information statique en situation normale en station et gare;Métro;Lignes métro modernisées;C01373,C01375,C01379;3,5,9;T1;2022;99.8;;99.5;Non
RATP;Information voyageurs;Information statique en situation normale en station et gare;Métro;Lignes métro modernisées;C01373,C01375,C01379;3,5,9;T3;2022;99.9;;99.5;Non
RATP;Information voyageurs;Information statique en situation normale en station et gare;Métro;Lignes métro automatiques;C01371,C01384;1,14;T4;2022;99.8;;99.5;Non
RATP;Information voyageurs;Information statique en situation normale en station et gare;Métro;Lignes métro classiques;C01372,C01374,C01376,C01377,C01378,C01380,C01381,C01382,C01383;2,4,6,7,8,10,11,12,13;T4;2022;99.8;;99.5;Non
RATP;Propreté;Propreté des stations et gares;Métro;Lignes métro automatiques;C01371,C01384;1,14;T3;2022;94.0;;94.0;Non
RATP;Propreté;Propreté des stations et gares;Métro;Lignes métro modernisées;C01373,C01375,C01379;3,5,9;T3;2022;92.7;;94.0;Non
RATP;Propreté;Propreté des stations et gares;Métro;Lignes métro automatiques;C01371,C01384;1,14;T4;2022;93.7;;94.0;Non
RATP;Propreté;Propreté des trains;Métro;Lignes métro automatiques;C01371,C01384;1,14;T2;2022;95.0;;94.0;Non
SNCF;Elévatique;Délai d'information en cas de pannes des ascenseurs;Train;;C01738;N;Global;2022;100.0;;98.0;Non
RATP;Contact voyageurs;Qualité du contact voyageurs en station et en gare;Métro;Lignes métro modernisées;C01373,C01375,C01379;3,5,9;T3;2022;99.2499;;98.8;Non
SNCF;Elévatique;Délai d'information en cas de pannes des ascenseurs;Train;;C01740;R;Global;2022;100.0;;98.0;Non
RATP;Accessibilité;Respect des délais de remise en service des ascenseurs;Métro;Lignes métro classiques;C01372,C01374,C01376,C01377,C01378,C01380,C01381,C01382,C01383;2,4,6,7,8,10,11,12,13;T2;2022;98.9;;98.5;Non
RATP;Accessibilité;Respect des délais de remise en service des ascenseurs;Métro;Lignes métro automatiques;C01371,C01384;1,14;T4;2022;98.7;;98.5;Non
RATP;Accessibilité;Respect des délais de remise en service des escaliers mécaniques et trottoirs roulants;Métro;Lignes métro classiques;C01372,C01374,C01376,C01377,C01378,C01380,C01381,C01382,C01383;2,4,6,7,8,10,11,12,13;T1;2022;98.8;;98.5;Non
RATP;Accessibilité;Respect des délais de remise en service des escaliers mécaniques et trottoirs roulants;Métro;Lignes métro modernisées;C01373,C01375,C01379;3,5,9;T4;2022;98.3;;98.5;Non
RATP;Accessibilité;Respect des délais de remise en service des escaliers mécaniques et trottoirs roulants;Métro;Lignes métro classiques;C01372,C01374,C01376,C01377,C01378,C01380,C01381,C01382,C01383;2,4,6,7,8,10,11,12,13;T4;2022;98.2;;98.5;Non
RATP;Information voyageurs;Information en situation perturbée imprévue à bord;RER;;C01742;A;T1;2022;83.8;;72.7;Non
RATP;Information voyageurs;Information en situation perturbée imprévue à bord;RER;;C01742;A;T2;2022;82.89999999999999;;72.7;Non
RATP;Information voyageurs;Information en situation perturbée imprévue à bord;RER;;C01742;A;T4;2022;84.8;;72.7;Non
SNCF;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01741;U;Global;2022;95.4;;98.0;Non
RATP;Information voyageurs;Information en situation perturbée imprévue en station et à distance;RER;;C01742;A;T1;2022;86.3;;79.0;Non
RATP;Information voyageurs;Information en situation perturbée imprévue en station et à distance;RER;;C01742;A;T2;2022;93.10000000000001;;79.0;Non
RATP;Information voyageurs;Information en situation perturbée imprévue en station et à distance;RER;;C01743;B;T2;2022;85.4;;67.0;Non
RATP;Information voyageurs;Information en cas de grève;RER;;C01743;B;T2;2022;100.0;;95.0;Oui
RATP;Information voyageurs;Information en cas de grève;RER;;C01743;B;T4;2022;100.0;;95.0;Oui
